      #Energy        TDOS-UP        TDOS-DOWN
     -14.50029       0.00000       0.00000
     -14.49029       0.00000       0.00000
     -14.47929       0.00000       0.00000
     -14.46929       0.00000       0.00000
     -14.45929       0.00000       0.00000
     -14.44829       0.00000       0.00000
     -14.43829       0.00000       0.00000
     -14.42729       0.00000       0.00000
     -14.41729       0.00000       0.00000
     -14.40729       0.00000       0.00000
     -14.39629       0.00000       0.00000
     -14.38629       0.00000       0.00000
     -14.37529       0.00000       0.00000
     -14.36529       0.00000       0.00000
     -14.35429       0.00000       0.00000
     -14.34429       0.00000       0.00000
     -14.33429       0.00000       0.00000
     -14.32329       0.00000       0.00000
     -14.31329       0.00000       0.00000
     -14.30229       0.00000       0.00000
     -14.29229       0.00000       0.00000
     -14.28129       0.00000       0.00000
     -14.27129       0.00000       0.00000
     -14.26129       0.00000       0.00000
     -14.25029       0.00000       0.00000
     -14.24029       0.00000       0.00000
     -14.22929       0.00000       0.00000
     -14.21929       0.00000       0.00000
     -14.20929       0.00000       0.00000
     -14.19829       0.00000       0.00000
     -14.18829       0.00000       0.00000
     -14.17729       0.00000       0.00000
     -14.16729       0.00000       0.00000
     -14.15629       0.00000       0.00000
     -14.14629       0.00000       0.00000
     -14.13629       0.00000       0.00000
     -14.12529       0.00000       0.00000
     -14.11529       0.00000       0.00000
     -14.10429       0.00000       0.00000
     -14.09429       0.00000       0.00000
     -14.08429       0.00000       0.00000
     -14.07329       0.00000       0.00000
     -14.06329       0.00000       0.00000
     -14.05229       0.00000       0.00000
     -14.04229       0.00000       0.00000
     -14.03129       0.00000       0.00000
     -14.02129       0.00000       0.00000
     -14.01129       0.00000       0.00000
     -14.00029       0.00000       0.00000
     -13.99029       0.00000       0.00000
     -13.97929       0.00000       0.00000
     -13.96929       0.00000       0.00000
     -13.95929       0.00000       0.00000
     -13.94829       0.00000       0.00000
     -13.93829       0.00000       0.00000
     -13.92729       0.00000       0.00000
     -13.91729       0.00000       0.00000
     -13.90629       0.00000       0.00000
     -13.89629       0.00000       0.00000
     -13.88629       0.00000       0.00000
     -13.87529       0.00000       0.00000
     -13.86529       0.00000       0.00000
     -13.85429       0.00000       0.00000
     -13.84429       0.00000       0.00000
     -13.83429       0.00000       0.00000
     -13.82329       0.00000       0.00000
     -13.81329       0.00000       0.00000
     -13.80229       0.00000       0.00000
     -13.79229       0.00000       0.00000
     -13.78129       0.00000       0.00000
     -13.77129       0.00000       0.00000
     -13.76129       0.00000       0.00000
     -13.75029       0.00000       0.00000
     -13.74029       0.00000       0.00000
     -13.72929       0.00000       0.00000
     -13.71929       0.00000       0.00000
     -13.70929       0.00000       0.00000
     -13.69829       0.00000       0.00000
     -13.68829       0.00000       0.00000
     -13.67729       0.00000       0.00000
     -13.66729       0.00000       0.00000
     -13.65629       0.00000       0.00000
     -13.64629       0.00000       0.00000
     -13.63629       0.00000       0.00000
     -13.62529       0.00000       0.00000
     -13.61529       0.00000       0.00000
     -13.60429       0.00000       0.00000
     -13.59429       0.00000       0.00000
     -13.58429       0.00000       0.00000
     -13.57329       0.00000       0.00000
     -13.56329       0.00000       0.00000
     -13.55229       0.00000       0.00000
     -13.54229       0.00000       0.00000
     -13.53129       0.00000       0.00000
     -13.52129       0.00000       0.00000
     -13.51129       0.00000       0.00000
     -13.50029       0.00000       0.00000
     -13.49029       0.00000       0.00000
     -13.47929       0.00000       0.00000
     -13.46929       0.00000       0.00000
     -13.45929       0.00000       0.00000
     -13.44829       0.00000       0.00000
     -13.43829       0.00000       0.00000
     -13.42729       0.00000       0.00000
     -13.41729       0.00000       0.00000
     -13.40629       0.00000       0.00000
     -13.39629       0.00000       0.00000
     -13.38629       0.00000       0.00000
     -13.37529       0.00000       0.00000
     -13.36529       0.00000       0.00000
     -13.35429       0.00000       0.00000
     -13.34429       0.00000       0.00000
     -13.33429       0.00000       0.00000
     -13.32329       0.00000       0.00000
     -13.31329       0.00000       0.00000
     -13.30229       0.00000       0.00000
     -13.29229       0.00000       0.00000
     -13.28129       0.00000       0.00000
     -13.27129       0.00000       0.00000
     -13.26129       0.00000       0.00000
     -13.25029       0.00000       0.00000
     -13.24029       0.00000       0.00000
     -13.22929       0.00000       0.00000
     -13.21929       0.00000       0.00000
     -13.20929       0.00000       0.00000
     -13.19829       0.00000       0.00000
     -13.18829       0.00000       0.00000
     -13.17729       0.00000       0.00000
     -13.16729       0.00000       0.00000
     -13.15629       0.00000       0.00000
     -13.14629       0.00000       0.00000
     -13.13629       0.00000       0.00000
     -13.12529       0.00000       0.00000
     -13.11529       0.00000       0.00000
     -13.10429       0.00000       0.00000
     -13.09429       0.00000      -0.00000
     -13.08429       0.00000      -0.00000
     -13.07329       0.00000      -0.00000
     -13.06329       0.00000      -0.00000
     -13.05229       0.00000      -0.00000
     -13.04229       0.00000      -0.00000
     -13.03129       0.00000      -0.00000
     -13.02129       0.00000      -0.00000
     -13.01129       0.00000      -0.00000
     -13.00029       0.00000      -0.00000
     -12.99029       0.00000      -0.00000
     -12.97929       0.00000      -0.00001
     -12.96929       0.00000      -0.00002
     -12.95929       0.00000      -0.00009
     -12.94829       0.00000      -0.00034
     -12.93829       0.00002      -0.00114
     -12.92729       0.00007      -0.00359
     -12.91729       0.00025      -0.01039
     -12.90629       0.00087      -0.02776
     -12.89629       0.00279      -0.06857
     -12.88629       0.00820      -0.15700
     -12.87529       0.02225      -0.33360
     -12.86529       0.05583      -0.65990
     -12.85429       0.12980      -1.21800
     -12.84429       0.28000      -2.10200
     -12.83429       0.56210      -3.40300
     -12.82329       1.05300      -5.17600
     -12.81329       1.84500      -7.41000
     -12.80229       3.03200      -9.99400
     -12.79229       4.68500     -12.71000
     -12.78129       6.81400     -15.24000
     -12.77129       9.34000     -17.23000
     -12.76129      12.07000     -18.37000
     -12.75029      14.71000     -18.48000
     -12.74029      16.91000     -17.53000
     -12.72929      18.30000     -15.68000
     -12.71929      18.67000     -13.24000
     -12.70929      17.95000     -10.55000
     -12.69829      16.25000      -7.92800
     -12.68829      13.88000      -5.61000
     -12.67729      11.17000      -3.73300
     -12.66729       8.46600      -2.33200
     -12.65629       6.04400      -1.36300
     -12.64629       4.05800      -0.74420
     -12.63629       2.55800      -0.37850
     -12.62529       1.51000      -0.17890
     -12.61529       0.83300      -0.07845
     -12.60429       0.42840      -0.03202
     -12.59429       0.20490      -0.01268
     -12.58429       0.09091      -0.00654
     -12.57329       0.03738      -0.00841
     -12.56329       0.01427      -0.01959
     -12.55229       0.00524      -0.04795
     -12.54229       0.00251      -0.10980
     -12.53129       0.00332      -0.23200
     -12.52129       0.00838      -0.45210
     -12.51129       0.02208      -0.81260
     -12.50029       0.05423      -1.34900
     -12.49029       0.12280      -2.06900
     -12.47929       0.25620      -2.93900
     -12.46929       0.49290      -3.87300
     -12.45929       0.87510      -4.75200
     -12.44829       1.43500      -5.46100
     -12.43829       2.17600      -5.93600
     -12.42729       3.05700      -6.20000
     -12.41729       3.98800      -6.36300
     -12.40629       4.85000      -6.58600
     -12.39629       5.53300      -7.01200
     -12.38629       5.98400      -7.70100
     -12.37529       6.23700      -8.58800
     -12.36529       6.40900      -9.49800
     -12.35429       6.65800     -10.20000
     -12.34429       7.11600     -10.48000
     -12.33429       7.82600     -10.26000
     -12.32329       8.71200      -9.56600
     -12.31329       9.59100      -8.60500
     -12.30229      10.24000      -7.63200
     -12.29229      10.46000      -6.87800
     -12.28129      10.18000      -6.45400
     -12.27129       9.47000      -6.31400
     -12.26129       8.52500      -6.28700
     -12.25029       7.60200      -6.15700
     -12.24029       6.91000      -5.76300
     -12.22929       6.53400      -5.06000
     -12.21929       6.40400      -4.12400
     -12.20929       6.33800      -3.10200
     -12.19829       6.13000      -2.14700
     -12.18829       5.64500      -1.36500
     -12.17729       4.86700      -0.79730
     -12.16729       3.89000      -0.42720
     -12.15629       2.86900      -0.21010
     -12.14629       1.94600      -0.09478
     -12.13629       1.21300      -0.03923
     -12.12529       0.69390      -0.01490
     -12.11529       0.36440      -0.00519
     -12.10429       0.17560      -0.00166
     -12.09429       0.07762      -0.00049
     -12.08329       0.03148      -0.00013
     -12.07329       0.01171      -0.00003
     -12.06329       0.00400      -0.00001
     -12.05229       0.00125      -0.00000
     -12.04229       0.00036      -0.00000
     -12.03129       0.00009      -0.00000
     -12.02129       0.00002      -0.00000
     -12.01129       0.00001      -0.00000
     -12.00029       0.00000      -0.00000
     -11.99029       0.00000      -0.00000
     -11.97929       0.00000      -0.00000
     -11.96929       0.00000      -0.00000
     -11.95829       0.00000      -0.00000
     -11.94829       0.00000      -0.00000
     -11.93829       0.00000      -0.00000
     -11.92729       0.00000      -0.00000
     -11.91729       0.00000      -0.00000
     -11.90629       0.00000      -0.00000
     -11.89629       0.00000      -0.00000
     -11.88629       0.00000      -0.00000
     -11.87529       0.00000      -0.00000
     -11.86529       0.00000      -0.00000
     -11.85429       0.00000      -0.00001
     -11.84429       0.00000      -0.00003
     -11.83329       0.00000      -0.00011
     -11.82329       0.00000      -0.00040
     -11.81329       0.00001      -0.00137
     -11.80229       0.00003      -0.00435
     -11.79229       0.00011      -0.01262
     -11.78129       0.00041      -0.03364
     -11.77129       0.00142      -0.08230
     -11.76129       0.00449      -0.18490
     -11.75029       0.01300      -0.38160
     -11.74029       0.03456      -0.72430
     -11.72929       0.08438      -1.26500
     -11.71929       0.18910      -2.04000
     -11.70829       0.38940      -3.04500
     -11.69829       0.73700      -4.23500
     -11.68829       1.28400      -5.54100
     -11.67729       2.06200      -6.91200
     -11.66729       3.06600      -8.35400
     -11.65629       4.24400      -9.93700
     -11.64629       5.52100     -11.73000
     -11.63629       6.84400     -13.70000
     -11.62529       8.22200     -15.64000
     -11.61529       9.73300     -17.15000
     -11.60429      11.46000     -17.81000
     -11.59429      13.40000     -17.31000
     -11.58329      15.36000     -15.62000
     -11.57329      16.95000     -13.03000
     -11.56329      17.73000     -10.01000
     -11.55229      17.36000      -7.07500
     -11.54229      15.78000      -4.59500
     -11.53129      13.26000      -2.74100
     -11.52129      10.27000      -1.50100
     -11.51129       7.31300      -0.75460
     -11.50029       4.78500      -0.34820
     -11.49029       2.87600      -0.14750
     -11.47929       1.58600      -0.05731
     -11.46929       0.80330      -0.02044
     -11.45829       0.37330      -0.00669
     -11.44829       0.15920      -0.00201
     -11.43829       0.06232      -0.00055
     -11.42729       0.02238      -0.00014
     -11.41729       0.00738      -0.00003
     -11.40629       0.00223      -0.00001
     -11.39629       0.00062      -0.00000
     -11.38629       0.00016      -0.00000
     -11.37529       0.00004      -0.00000
     -11.36529       0.00001      -0.00000
     -11.35429       0.00000      -0.00000
     -11.34429       0.00000      -0.00000
     -11.33329       0.00000      -0.00000
     -11.32329       0.00000      -0.00000
     -11.31329       0.00000      -0.00000
     -11.30229       0.00000      -0.00000
     -11.29229       0.00000       0.00000
     -11.28129       0.00000       0.00000
     -11.27129       0.00000       0.00000
     -11.26129       0.00000       0.00000
     -11.25029       0.00000       0.00000
     -11.24029       0.00000       0.00000
     -11.22929       0.00000       0.00000
     -11.21929       0.00000       0.00000
     -11.20829       0.00000       0.00000
     -11.19829       0.00000       0.00000
     -11.18829       0.00000       0.00000
     -11.17729       0.00000       0.00000
     -11.16729       0.00000       0.00000
     -11.15629       0.00000       0.00000
     -11.14629       0.00000       0.00000
     -11.13629       0.00000       0.00000
     -11.12529       0.00000       0.00000
     -11.11529       0.00000       0.00000
     -11.10429       0.00000       0.00000
     -11.09429       0.00000       0.00000
     -11.08329       0.00000       0.00000
     -11.07329       0.00000       0.00000
     -11.06329       0.00000       0.00000
     -11.05229       0.00000       0.00000
     -11.04229       0.00000       0.00000
     -11.03129       0.00000       0.00000
     -11.02129       0.00000      -0.00000
     -11.01129       0.00000      -0.00000
     -11.00029       0.00000      -0.00000
     -10.99029       0.00000      -0.00000
     -10.97929       0.00000      -0.00000
     -10.96929       0.00000      -0.00000
     -10.95829       0.00000      -0.00000
     -10.94829       0.00000      -0.00000
     -10.93829       0.00000      -0.00000
     -10.92729       0.00000      -0.00000
     -10.91729       0.00000      -0.00000
     -10.90629       0.00000      -0.00000
     -10.89629       0.00000      -0.00002
     -10.88629       0.00000      -0.00007
     -10.87529       0.00000      -0.00027
     -10.86529       0.00000      -0.00094
     -10.85429       0.00000      -0.00304
     -10.84429       0.00001      -0.00904
     -10.83329       0.00006      -0.02465
     -10.82329       0.00024      -0.06172
     -10.81329       0.00086      -0.14200
     -10.80229       0.00279      -0.29990
     -10.79229       0.00834      -0.58180
     -10.78129       0.02292      -1.03700
     -10.77129       0.05783      -1.69800
     -10.76129       0.13400      -2.55600
     -10.75029       0.28500      -3.53800
     -10.74029       0.55690      -4.51300
     -10.72929       0.99920      -5.31700
     -10.71929       1.64700      -5.82500
     -10.70829       2.49400      -6.00300
     -10.69829       3.47300      -5.95100
     -10.68829       4.45200      -5.87800
     -10.67729       5.26900      -6.04100
     -10.66729       5.78800      -6.65100
     -10.65629       5.96800      -7.79700
     -10.64629       5.89600      -9.41100
     -10.63629       5.77900     -11.27000
     -10.62529       5.87400     -13.04000
     -10.61529       6.40400     -14.36000
     -10.60429       7.47700     -14.93000
     -10.59429       9.04300     -14.57000
     -10.58329      10.90000     -13.29000
     -10.57329      12.73000     -11.30000
     -10.56329      14.17000      -8.92800
     -10.55229      14.89000      -6.54400
     -10.54229      14.70000      -4.44000
     -10.53129      13.58000      -2.78400
     -10.52129      11.69000      -1.61100
     -10.51129       9.36100      -0.85930
     -10.50029       6.95000      -0.42230
     -10.49029       4.77600      -0.19110
     -10.47929       3.03200      -0.07953
     -10.46929       1.77600      -0.03045
     -10.45829       0.95900      -0.01072
     -10.44829       0.47690      -0.00347
     -10.43829       0.21820      -0.00103
     -10.42729       0.09186      -0.00028
     -10.41729       0.03555      -0.00007
     -10.40629       0.01265      -0.00002
     -10.39629       0.00413      -0.00000
     -10.38629       0.00124      -0.00000
     -10.37529       0.00034      -0.00000
     -10.36529       0.00009      -0.00000
     -10.35429       0.00002      -0.00000
     -10.34429       0.00000      -0.00000
     -10.33329       0.00000      -0.00000
     -10.32329       0.00000      -0.00000
     -10.31329       0.00000      -0.00000
     -10.30229       0.00000      -0.00000
     -10.29229       0.00000      -0.00000
     -10.28129       0.00000       0.00000
     -10.27129       0.00000       0.00000
     -10.26129       0.00000      -0.00000
     -10.25029       0.00000      -0.00000
     -10.24029       0.00000      -0.00000
     -10.22929       0.00000      -0.00000
     -10.21929       0.00000      -0.00000
     -10.20829       0.00000      -0.00000
     -10.19829       0.00000      -0.00000
     -10.18829       0.00000      -0.00000
     -10.17729       0.00000      -0.00000
     -10.16729       0.00000      -0.00000
     -10.15629       0.00000      -0.00000
     -10.14629       0.00000      -0.00001
     -10.13629       0.00000      -0.00005
     -10.12529       0.00001      -0.00021
     -10.11529       0.00004      -0.00078
     -10.10429       0.00017      -0.00262
     -10.09429       0.00064      -0.00811
     -10.08329       0.00217      -0.02305
     -10.07329       0.00681      -0.06027
     -10.06329       0.01964      -0.14490
     -10.05229       0.05206      -0.32070
     -10.04229       0.12700      -0.65310
     -10.03129       0.28480      -1.22500
     -10.02129       0.58820      -2.12000
     -10.01129       1.11800      -3.38400
     -10.00029       1.96000      -4.99700
      -9.99029       3.16900      -6.83900
      -9.97929       4.73300      -8.71100
      -9.96929       6.54500     -10.39000
      -9.95829       8.40900     -11.70000
      -9.94829      10.09000     -12.58000
      -9.93829      11.39000     -13.11000
      -9.92729      12.23000     -13.42000
      -9.91729      12.69000     -13.62000
      -9.90629      12.92000     -13.71000
      -9.89629      13.08000     -13.58000
      -9.88529      13.22000     -13.05000
      -9.87529      13.25000     -11.99000
      -9.86529      12.99000     -10.41000
      -9.85429      12.25000      -8.47100
      -9.84429      10.97000      -6.41800
      -9.83329       9.21500      -4.51000
      -9.82329       7.21900      -2.93200
      -9.81329       5.24800      -1.76100
      -9.80229       3.53100      -0.97840
      -9.79229       2.19500      -0.50780
      -9.78129       1.25900      -0.26040
      -9.77129       0.66700      -0.16360
      -9.76029       0.32930      -0.17540
      -9.75029       0.15980      -0.28420
      -9.74029       0.09618      -0.50000
      -9.72929       0.10570      -0.84160
      -9.71929       0.18240      -1.32100
      -9.70829       0.34040      -1.93200
      -9.69829       0.60420      -2.64800
      -9.68829       0.99630      -3.42500
      -9.67729       1.52600      -4.22100
      -9.66729       2.17800      -4.99800
      -9.65629       2.92100      -5.72900
      -9.64629       3.70800      -6.37900
      -9.63529       4.49800      -6.90100
      -9.62529       5.25900      -7.24300
      -9.61529       5.96500      -7.37600
      -9.60429       6.57900      -7.31100
      -9.59429       7.05500      -7.11800
      -9.58329       7.34800      -6.89900
      -9.57329       7.43800      -6.75900
      -9.56329       7.35500      -6.76600
      -9.55229       7.17500      -6.93500
      -9.54229       7.00000      -7.22300
      -9.53129       6.92000      -7.54700
      -9.52129       6.98400      -7.82200
      -9.51029       7.18100      -7.99400
      -9.50029       7.45300      -8.05200
      -9.49029       7.71400      -8.01400
      -9.47929       7.89600      -7.89200
      -9.46929       7.97000      -7.66000
      -9.45829       7.95000      -7.25600
      -9.44829       7.86100      -6.62000
      -9.43829       7.69900      -5.74100
      -9.42729       7.41800      -4.67900
      -9.41729       6.94400      -3.55500
      -9.40629       6.22500      -2.50400
      -9.39629       5.27800      -1.62800
      -9.38529       4.18800      -0.97550
      -9.37529       3.09000      -0.53770
      -9.36529       2.10900      -0.27240
      -9.35429       1.32700      -0.12670
      -9.34429       0.76940      -0.05415
      -9.33329       0.41010      -0.02124
      -9.32329       0.20090      -0.00765
      -9.31329       0.09039      -0.00253
      -9.30229       0.03735      -0.00077
      -9.29229       0.01417      -0.00021
      -9.28129       0.00494      -0.00005
      -9.27129       0.00158      -0.00001
      -9.26029       0.00046      -0.00000
      -9.25029       0.00012      -0.00000
      -9.24029       0.00003      -0.00000
      -9.22929       0.00001      -0.00000
      -9.21929       0.00000      -0.00000
      -9.20829       0.00000      -0.00000
      -9.19829       0.00000      -0.00000
      -9.18829       0.00000      -0.00000
      -9.17729       0.00000      -0.00000
      -9.16729       0.00000      -0.00000
      -9.15629       0.00000      -0.00000
      -9.14629       0.00000      -0.00000
      -9.13529       0.00000      -0.00000
      -9.12529       0.00000      -0.00000
      -9.11529       0.00000      -0.00000
      -9.10429       0.00000      -0.00000
      -9.09429       0.00000      -0.00002
      -9.08329       0.00000      -0.00007
      -9.07329       0.00000      -0.00026
      -9.06329       0.00001      -0.00092
      -9.05229       0.00003      -0.00299
      -9.04229       0.00014      -0.00895
      -9.03129       0.00051      -0.02455
      -9.02129       0.00173      -0.06180
      -9.01029       0.00537      -0.14280
      -9.00029       0.01533      -0.30260
      -8.99029       0.04016      -0.58870
      -8.97929       0.09657      -1.05100
      -8.96929       0.21310      -1.72200
      -8.95829       0.43170      -2.58900
      -8.94829       0.80270      -3.57200
      -8.93829       1.37000      -4.52600
      -8.92729       2.14600      -5.26800
      -8.91729       3.08500      -5.64400
      -8.90629       4.07200      -5.59300
      -8.89629       4.93700      -5.18800
      -8.88529       5.50300      -4.63600
      -8.87529       5.65500      -4.22300
      -8.86529       5.39600      -4.25100
      -8.85429       4.86600      -4.94600
      -8.84429       4.31700      -6.39800
      -8.83329       4.05100      -8.51100
      -8.82329       4.34300     -10.99000
      -8.81329       5.36700     -13.39000
      -8.80229       7.13900     -15.20000
      -8.79229       9.47900     -16.02000
      -8.78129      12.02000     -15.63000
      -8.77129      14.27000     -14.13000
      -8.76029      15.74000     -11.82000
      -8.75029      16.08000      -9.14500
      -8.74029      15.21000      -6.54300
      -8.72929      13.30000      -4.32800
      -8.71929      10.75000      -2.64400
      -8.70829       8.03000      -1.49200
      -8.69829       5.54100      -0.77650
      -8.68829       3.53100      -0.37280
      -8.67729       2.07600      -0.16500
      -8.66729       1.12600      -0.06727
      -8.65629       0.56300      -0.02525
      -8.64629       0.25930      -0.00873
      -8.63529       0.11000      -0.00278
      -8.62529       0.04297      -0.00081
      -8.61529       0.01544      -0.00022
      -8.60429       0.00511      -0.00005
      -8.59429       0.00155      -0.00001
      -8.58329       0.00043      -0.00000
      -8.57329       0.00011      -0.00000
      -8.56329       0.00003      -0.00000
      -8.55229       0.00001      -0.00000
      -8.54229       0.00000      -0.00000
      -8.53129       0.00000      -0.00000
      -8.52129       0.00000      -0.00000
      -8.51029       0.00000      -0.00000
      -8.50029       0.00000      -0.00000
      -8.49029       0.00000      -0.00000
      -8.47929       0.00000      -0.00000
      -8.46929       0.00000      -0.00000
      -8.45829       0.00000      -0.00001
      -8.44829       0.00000      -0.00004
      -8.43829       0.00000      -0.00016
      -8.42729       0.00000      -0.00058
      -8.41729       0.00000      -0.00187
      -8.40629       0.00000      -0.00560
      -8.39629       0.00000      -0.01540
      -8.38529       0.00002      -0.03896
      -8.37529       0.00007      -0.09074
      -8.36529       0.00025      -0.19470
      -8.35429       0.00088      -0.38510
      -8.34429       0.00277      -0.70280
      -8.33329       0.00805      -1.18500
      -8.32329       0.02152      -1.84700
      -8.31329       0.05294      -2.66500
      -8.30229       0.11990      -3.56900
      -8.29229       0.25040      -4.44500
      -8.28129       0.48190      -5.16600
      -8.27129       0.85610      -5.63500
      -8.26029       1.40500      -5.81200
      -8.25029       2.13300      -5.73300
      -8.24029       2.99900      -5.48500
      -8.22929       3.91500      -5.16800
      -8.21929       4.75700      -4.86100
      -8.20829       5.40400      -4.60200
      -8.19829       5.77400      -4.39600
      -8.18829       5.85700      -4.23400
      -8.17729       5.71100      -4.10300
      -8.16729       5.43300      -3.98900
      -8.15629       5.12200      -3.86300
      -8.14629       4.84400      -3.68300
      -8.13529       4.62300      -3.41200
      -8.12529       4.45500      -3.04400
      -8.11529       4.32200      -2.62300
      -8.10429       4.20100      -2.24300
      -8.09429       4.06500      -2.03000
      -8.08329       3.87500      -2.10600
      -8.07329       3.59800      -2.56000
      -8.06329       3.22700      -3.42300
      -8.05229       2.80100      -4.65400
      -8.04229       2.41000      -6.14800
      -8.03129       2.18300      -7.76400
      -8.02129       2.25900      -9.36400
      -8.01029       2.75700     -10.84000
      -8.00029       3.74000     -12.12000
      -7.99029       5.20000     -13.15000
      -7.97929       7.04700     -13.87000
      -7.96929       9.11500     -14.16000
      -7.95829      11.19000     -13.95000
      -7.94829      13.05000     -13.19000
      -7.93829      14.47000     -11.95000
      -7.92729      15.30000     -10.40000
      -7.91729      15.42000      -8.77100
      -7.90629      14.83000      -7.29200
      -7.89629      13.61000      -6.10400
      -7.88529      11.95000      -5.25900
      -7.87529      10.09000      -4.73800
      -7.86529       8.29700      -4.50500
      -7.85429       6.75600      -4.53700
      -7.84429       5.56300      -4.82500
      -7.83329       4.69600      -5.34400
      -7.82329       4.05400      -6.03200
      -7.81329       3.52100      -6.79600
      -7.80229       3.01800      -7.55000
      -7.79229       2.54300      -8.25900
      -7.78129       2.16600      -8.94800
      -7.77129       2.00900      -9.67200
      -7.76029       2.20500     -10.47000
      -7.75029       2.86600     -11.31000
      -7.74029       4.04800     -12.11000
      -7.72929       5.72300     -12.75000
      -7.71929       7.76200     -13.13000
      -7.70829       9.93700     -13.22000
      -7.69829      11.96000     -13.02000
      -7.68729      13.54000     -12.56000
      -7.67729      14.45000     -11.86000
      -7.66729      14.56000     -10.93000
      -7.65629      13.91000      -9.79700
      -7.64629      12.69000      -8.51200
      -7.63529      11.17000      -7.18100
      -7.62529       9.68900      -5.94700
      -7.61529       8.53400      -4.94700
      -7.60429       7.88400      -4.26400
      -7.59429       7.77600      -3.90700
      -7.58329       8.10500      -3.82000
      -7.57329       8.66700      -3.91900
      -7.56229       9.20900      -4.14500
      -7.55229       9.50000      -4.47400
      -7.54229       9.38100      -4.90400
      -7.53129       8.80500      -5.41800
      -7.52129       7.84900      -5.95300
      -7.51029       6.69200      -6.41300
      -7.50029       5.56600      -6.71200
      -7.49029       4.69700      -6.82600
      -7.47929       4.23900      -6.80400
      -7.46929       4.23300      -6.74300
      -7.45829       4.59400      -6.71700
      -7.44829       5.13500      -6.72900
      -7.43729       5.63400      -6.70900
      -7.42729       5.91000      -6.57600
      -7.41729       5.89100      -6.31500
      -7.40629       5.63700      -6.03300
      -7.39629       5.30700      -5.94800
      -7.38529       5.08600      -6.30800
      -7.37529       5.10100      -7.27700
      -7.36529       5.37100      -8.83000
      -7.35429       5.80800     -10.71000
      -7.34429       6.27900     -12.49000
      -7.33329       6.67400     -13.67000
      -7.32329       6.96400     -13.91000
      -7.31229       7.22400     -13.09000
      -7.30229       7.59000     -11.40000
      -7.29229       8.20000      -9.26500
      -7.28129       9.12000      -7.16600
      -7.27129      10.30000      -5.55300
      -7.26029      11.55000      -4.73700
      -7.25029      12.63000      -4.86400
      -7.24029      13.29000      -5.93500
      -7.22929      13.35000      -7.82700
      -7.21929      12.83000     -10.32000
      -7.20829      11.86000     -13.14000
      -7.19829      10.68000     -15.97000
      -7.18729       9.52900     -18.54000
      -7.17729       8.57800     -20.69000
      -7.16729       7.91500     -22.35000
      -7.15629       7.56800     -23.58000
      -7.14629       7.53700     -24.47000
      -7.13529       7.83200     -25.09000
      -7.12529       8.46900     -25.40000
      -7.11529       9.45500     -25.30000
      -7.10429      10.76000     -24.68000
      -7.09429      12.31000     -23.49000
      -7.08329      13.99000     -21.81000
      -7.07329      15.68000     -19.82000
      -7.06229      17.29000     -17.73000
      -7.05229      18.75000     -15.73000
      -7.04229      20.02000     -13.94000
      -7.03129      21.05000     -12.43000
      -7.02129      21.76000     -11.18000
      -7.01029      22.07000     -10.15000
      -7.00029      21.89000      -9.29600
      -6.99029      21.22000      -8.56500
      -6.97929      20.10000      -7.96400
      -6.96929      18.67000      -7.54300
      -6.95829      17.08000      -7.38100
      -6.94829      15.50000      -7.54200
      -6.93729      14.03000      -8.05000
      -6.92729      12.78000      -8.87900
      -6.91729      11.77000      -9.97100
      -6.90629      11.02000     -11.26000
      -6.89629      10.55000     -12.67000
      -6.88529      10.37000     -14.09000
      -6.87529      10.48000     -15.39000
      -6.86529      10.86000     -16.41000
      -6.85429      11.44000     -17.05000
      -6.84429      12.08000     -17.25000
      -6.83329      12.64000     -17.08000
      -6.82329      13.01000     -16.66000
      -6.81229      13.16000     -16.14000
      -6.80229      13.14000     -15.65000
      -6.79229      13.04000     -15.30000
      -6.78129      12.91000     -15.13000
      -6.77129      12.79000     -15.12000
      -6.76029      12.64000     -15.18000
      -6.75029      12.40000     -15.17000
      -6.74029      12.05000     -14.91000
      -6.72929      11.59000     -14.31000
      -6.71929      11.09000     -13.37000
      -6.70829      10.62000     -12.22000
      -6.69829      10.22000     -11.04000
      -6.68729       9.86000     -10.01000
      -6.67729       9.47800      -9.26500
      -6.66729       9.03000      -8.79800
      -6.65629       8.53300      -8.54900
      -6.64629       8.08000      -8.43100
      -6.63529       7.82000      -8.39100
      -6.62529       7.90600      -8.43300
      -6.61529       8.44200      -8.59900
      -6.60429       9.44000      -8.93100
      -6.59429      10.80000      -9.43500
      -6.58329      12.33000     -10.05000
      -6.57329      13.75000     -10.67000
      -6.56229      14.79000     -11.12000
      -6.55229      15.21000     -11.24000
      -6.54229      14.90000     -10.87000
      -6.53129      13.91000      -9.96200
      -6.52129      12.39000      -8.59800
      -6.51029      10.60000      -6.96100
      -6.50029       8.78700      -5.30400
      -6.49029       7.18000      -3.87700
      -6.47929       5.94000      -2.86900
      -6.46929       5.14500      -2.37800
      -6.45829       4.79000      -2.41900
      -6.44829       4.78800      -2.93300
      -6.43729       4.99200      -3.80400
      -6.42729       5.22900      -4.87000
      -6.41729       5.34900      -5.94300
      -6.40629       5.26300      -6.82800
      -6.39629       4.97800      -7.36500
      -6.38529       4.59400      -7.46200
      -6.37529       4.27900      -7.11900
      -6.36529       4.21300      -6.44200
      -6.35429       4.52800      -5.62000
      -6.34429       5.24700      -4.88800
      -6.33329       6.25400      -4.47900
