      #Energy        TDOS-UP        TDOS-DOWN
     -21.23275       0.00000      -0.00000
     -21.22275       0.00000      -0.00000
     -21.21275       0.00000      -0.00000
     -21.20275       0.00000      -0.00000
     -21.19275       0.00000      -0.00000
     -21.18275       0.00000      -0.00000
     -21.17275       0.00000      -0.00000
     -21.16275       0.00000      -0.00000
     -21.15275       0.00000      -0.00000
     -21.14275       0.00000      -0.00000
     -21.13275       0.00000      -0.00000
     -21.12275       0.00000      -0.00000
     -21.11175       0.00000      -0.00001
     -21.10175       0.00000      -0.00003
     -21.09175       0.00000      -0.00012
     -21.08175       0.00000      -0.00040
     -21.07175       0.00000      -0.00129
     -21.06175       0.00000      -0.00381
     -21.05175       0.00000      -0.01041
     -21.04175       0.00000      -0.02634
     -21.03175       0.00000      -0.06180
     -21.02175       0.00000      -0.13480
     -21.01175       0.00000      -0.27420
     -21.00175       0.00001      -0.52160
     -20.99175       0.00003      -0.93230
     -20.98075       0.00012      -1.57300
     -20.97075       0.00041      -2.51700
     -20.96075       0.00129      -3.83900
     -20.95075       0.00379      -5.59600
     -20.94075       0.01028      -7.80700
     -20.93075       0.02580     -10.42000
     -20.92075       0.05994     -13.26000
     -20.91075       0.12910     -16.05000
     -20.90075       0.25840     -18.41000
     -20.89075       0.48210     -19.98000
     -20.88075       0.84220     -20.49000
     -20.87075       1.38500     -19.93000
     -20.86075       2.16100     -18.55000
     -20.84975       3.21900     -16.79000
     -20.83975       4.61300     -15.21000
     -20.82975       6.39200     -14.29000
     -20.81975       8.57900     -14.29000
     -20.80975      11.14000     -15.22000
     -20.79975      13.93000     -16.79000
     -20.78975      16.70000     -18.51000
     -20.77975      19.12000     -19.82000
     -20.76975      20.88000     -20.22000
     -20.75975      21.76000     -19.46000
     -20.74975      21.78000     -17.54000
     -20.73975      21.16000     -14.77000
     -20.72975      20.30000     -11.58000
     -20.71875      19.58000      -8.44700
     -20.70875      19.29000      -5.72600
     -20.69875      19.46000      -3.60500
     -20.68875      19.88000      -2.10600
     -20.67875      20.17000      -1.14100
     -20.66875      19.94000      -0.57360
     -20.65875      18.88000      -0.26720
     -20.64875      16.95000      -0.11540
     -20.63875      14.31000      -0.04656
     -20.62875      11.31000      -0.01870
     -20.61875       8.34300      -0.01113
     -20.60875       5.73300      -0.01760
     -20.59875       3.66400      -0.04392
     -20.58775       2.17500      -0.11070
     -20.57775       1.19900      -0.26040
     -20.56775       0.61330      -0.56760
     -20.55775       0.29220      -1.14500
     -20.54775       0.13360      -2.14000
     -20.53775       0.06986      -3.70400
     -20.52775       0.06872      -5.94100
     -20.51775       0.13100      -8.83700
     -20.50775       0.29200     -12.20000
     -20.49775       0.62640     -15.63000
     -20.48775       1.25100     -18.61000
     -20.47775       2.31500     -20.61000
     -20.46775       3.96900     -21.22000
     -20.45675       6.30700     -20.35000
     -20.44675       9.29300     -18.17000
     -20.43675      12.71000     -15.13000
     -20.42675      16.13000     -11.76000
     -20.41675      19.01000      -8.56600
     -20.40675      20.84000      -5.91800
     -20.39675      21.24000      -4.02700
     -20.38675      20.15000      -2.97200
     -20.37675      17.80000      -2.75600
     -20.36675      14.64000      -3.35400
     -20.35675      11.22000      -4.72600
     -20.34675       8.02100      -6.79600
     -20.33675       5.35400      -9.41500
     -20.32575       3.36200     -12.33000
     -20.31575       2.04400     -15.19000
     -20.30575       1.32300     -17.60000
     -20.29575       1.11900     -19.18000
     -20.28575       1.38700     -19.68000
     -20.27575       2.13400     -19.00000
     -20.26575       3.40000     -17.27000
     -20.25575       5.21800     -14.77000
     -20.24575       7.56500     -11.87000
     -20.23575      10.31000      -8.95100
     -20.22575      13.23000      -6.32600
     -20.21575      15.96000      -4.18300
     -20.20475      18.14000      -2.58300
     -20.19475      19.41000      -1.48700
     -20.18475      19.55000      -0.79740
     -20.17475      18.54000      -0.39770
     -20.16475      16.54000      -0.18420
     -20.15475      13.86000      -0.07919
     -20.14475      10.90000      -0.03158
     -20.13475       8.02600      -0.01172
     -20.12475       5.53000      -0.00420
     -20.11475       3.55800      -0.00202
     -20.10475       2.13500      -0.00292
     -20.09475       1.19300      -0.00800
     -20.08475       0.62020      -0.02273
     -20.07375       0.29950      -0.06041
     -20.06375       0.13420      -0.14890
     -20.05375       0.05578      -0.34000
     -20.04375       0.02149      -0.71970
     -20.03375       0.00766      -1.41200
     -20.02375       0.00253      -2.57100
     -20.01375       0.00078      -4.34200
     -20.00375       0.00026      -6.80600
     -19.99375       0.00021      -9.90400
     -19.98375       0.00057     -13.38000
     -19.97375       0.00191     -16.79000
     -19.96375       0.00604     -19.58000
     -19.95375       0.01776     -21.20000
     -19.94275       0.04830     -21.34000
     -19.93275       0.12170     -19.96000
     -19.92275       0.28410     -17.34000
     -19.91275       0.61440     -14.00000
     -19.90275       1.23200     -10.51000
     -19.89275       2.28800      -7.32300
     -19.88275       3.94300      -4.74100
     -19.87275       6.29900      -2.85100
     -19.86275       9.33500      -1.59200
     -19.85275      12.83000      -0.82550
     -19.84275      16.36000      -0.39730
     -19.83275      19.36000      -0.17740
     -19.82275      21.24000      -0.07350
     -19.81175      21.63000      -0.02824
     -19.80175      20.44000      -0.01006
     -19.79175      17.91000      -0.00332
     -19.78175      14.57000      -0.00102
     -19.77175      10.99000      -0.00029
     -19.76175       7.68700      -0.00008
     -19.75175       4.98800      -0.00002
     -19.74175       3.00100      -0.00000
     -19.73175       1.67500      -0.00000
     -19.72175       0.86620      -0.00000
     -19.71175       0.41530      -0.00000
     -19.70175       0.18460      -0.00000
     -19.69175       0.07601      -0.00000
     -19.68075       0.02901      -0.00000
     -19.67075       0.01025      -0.00000
     -19.66075       0.00336      -0.00000
     -19.65075       0.00102      -0.00000
     -19.64075       0.00029      -0.00000
     -19.63075       0.00007       0.00000
     -19.62075       0.00002       0.00000
     -19.61075       0.00000       0.00000
     -19.60075       0.00000       0.00000
     -19.59075       0.00000       0.00000
     -19.58075       0.00000       0.00000
     -19.57075       0.00000       0.00000
     -19.56075       0.00000       0.00000
     -19.54975       0.00000       0.00000
     -19.53975       0.00000       0.00000
     -19.52975       0.00000       0.00000
     -19.51975       0.00000       0.00000
     -19.50975       0.00000       0.00000
     -19.49975       0.00000       0.00000
     -19.48975       0.00000       0.00000
     -19.47975       0.00000       0.00000
     -19.46975       0.00000       0.00000
     -19.45975       0.00000       0.00000
     -19.44975       0.00000       0.00000
     -19.43975       0.00000       0.00000
     -19.42975       0.00000       0.00000
     -19.41875       0.00000       0.00000
     -19.40875       0.00000       0.00000
     -19.39875       0.00000       0.00000
     -19.38875       0.00000       0.00000
     -19.37875       0.00000       0.00000
     -19.36875       0.00000       0.00000
     -19.35875       0.00000       0.00000
     -19.34875       0.00000       0.00000
     -19.33875       0.00000       0.00000
     -19.32875       0.00000       0.00000
     -19.31875       0.00000       0.00000
     -19.30875       0.00000       0.00000
     -19.29875       0.00000       0.00000
     -19.28775       0.00000       0.00000
     -19.27775       0.00000       0.00000
     -19.26775       0.00000       0.00000
     -19.25775       0.00000       0.00000
     -19.24775       0.00000       0.00000
     -19.23775       0.00000       0.00000
     -19.22775       0.00000       0.00000
     -19.21775       0.00000       0.00000
     -19.20775       0.00000       0.00000
     -19.19775       0.00000       0.00000
     -19.18775       0.00000       0.00000
     -19.17775       0.00000       0.00000
     -19.16775       0.00000       0.00000
     -19.15675       0.00000      -0.00000
     -19.14675       0.00000      -0.00000
     -19.13675       0.00000      -0.00000
     -19.12675       0.00000      -0.00000
     -19.11675       0.00000      -0.00000
     -19.10675       0.00000      -0.00000
     -19.09675       0.00000      -0.00000
     -19.08675       0.00000      -0.00000
     -19.07675       0.00000      -0.00000
     -19.06675       0.00000      -0.00000
     -19.05675       0.00000      -0.00000
     -19.04675       0.00000      -0.00000
     -19.03675       0.00000      -0.00002
     -19.02575       0.00000      -0.00007
     -19.01575       0.00000      -0.00026
     -19.00575       0.00001      -0.00090
     -18.99575       0.00003      -0.00285
     -18.98575       0.00013      -0.00827
     -18.97575       0.00048      -0.02216
     -18.96575       0.00156      -0.05477
     -18.95575       0.00474      -0.12490
     -18.94575       0.01325      -0.26270
     -18.93575       0.03419      -0.50970
     -18.92575       0.08137      -0.91230
     -18.91575       0.17860      -1.50600
     -18.90575       0.36180      -2.29500
     -18.89475       0.67600      -3.22600
     -18.88475       1.16500      -4.18500
     -18.87475       1.85200      -5.01500
     -18.86475       2.71700      -5.56000
     -18.85475       3.67700      -5.72400
     -18.84475       4.59100      -5.51800
     -18.83475       5.29200      -5.07000
     -18.82475       5.63800      -4.59400
     -18.81475       5.56700      -4.33000
     -18.80475       5.12800      -4.47000
     -18.79475       4.47700      -5.10800
     -18.78475       3.83400      -6.21700
     -18.77475       3.42000      -7.65900
     -18.76375       3.40700      -9.22900
     -18.75375       3.87100     -10.70000
     -18.74375       4.78500     -11.88000
     -18.73375       6.02300     -12.62000
     -18.72375       7.38900     -12.86000
     -18.71375       8.65800     -12.58000
     -18.70375       9.63000     -11.82000
     -18.69375      10.17000     -10.64000
     -18.68375      10.24000      -9.15300
     -18.67375       9.91400      -7.49000
     -18.66375       9.33900      -5.80700
     -18.65375       8.69200      -4.25200
     -18.64275       8.11800      -2.94500
     -18.63275       7.67500      -1.96000
     -18.62275       7.32000      -1.33200
     -18.61275       6.94100      -1.07300
     -18.60275       6.41800      -1.19300
     -18.59275       5.68200      -1.71500
     -18.58275       4.75300      -2.67100
     -18.57275       3.72200      -4.07700
     -18.56275       2.71500      -5.90100
     -18.55275       1.84400      -8.03900
     -18.54275       1.17900     -10.31000
     -18.53275       0.74410     -12.46000
     -18.52275       0.53700     -14.25000
     -18.51175       0.55430     -15.47000
     -18.50175       0.81120     -16.02000
     -18.49175       1.34700     -15.90000
     -18.48175       2.22000     -15.21000
     -18.47175       3.48500     -14.10000
     -18.46175       5.17800     -12.72000
     -18.45175       7.29200     -11.18000
     -18.44175       9.76100      -9.55500
     -18.43175      12.44000      -7.89000
     -18.42175      15.10000      -6.24800
     -18.41175      17.42000      -4.70700
     -18.40175      19.04000      -3.34800
     -18.39175      19.63000      -2.23400
     -18.38075      19.03000      -1.39300
     -18.37075      17.26000      -0.80740
     -18.36075      14.60000      -0.43450
     -18.35075      11.49000      -0.21650
     -18.34075       8.39600      -0.09985
     -18.33075       5.68600      -0.04256
     -18.32075       3.56600      -0.01676
     -18.31075       2.06800      -0.00609
     -18.30075       1.10900      -0.00204
     -18.29075       0.54980      -0.00063
     -18.28075       0.25180      -0.00018
     -18.27075       0.10650      -0.00005
     -18.26075       0.04159      -0.00001
     -18.24975       0.01500      -0.00000
     -18.23975       0.00500      -0.00000
     -18.22975       0.00154      -0.00000
     -18.21975       0.00044      -0.00000
     -18.20975       0.00011      -0.00000
     -18.19975       0.00003      -0.00000
     -18.18975       0.00001      -0.00000
     -18.17975       0.00000      -0.00000
     -18.16975       0.00000      -0.00000
     -18.15975       0.00000      -0.00000
     -18.14975       0.00000      -0.00000
     -18.13975       0.00000       0.00000
     -18.12975       0.00000       0.00000
     -18.11875       0.00000       0.00000
     -18.10875       0.00000       0.00000
     -18.09875       0.00000       0.00000
     -18.08875       0.00000       0.00000
     -18.07875       0.00000       0.00000
     -18.06875       0.00000       0.00000
     -18.05875       0.00000       0.00000
     -18.04875       0.00000       0.00000
     -18.03875       0.00000       0.00000
     -18.02875       0.00000       0.00000
     -18.01875       0.00000       0.00000
     -18.00875       0.00000       0.00000
     -17.99875       0.00000       0.00000
     -17.98775       0.00000       0.00000
     -17.97775       0.00000       0.00000
     -17.96775       0.00000       0.00000
     -17.95775       0.00000       0.00000
     -17.94775       0.00000       0.00000
     -17.93775       0.00000       0.00000
     -17.92775       0.00000       0.00000
     -17.91775       0.00000      -0.00000
     -17.90775       0.00000      -0.00000
     -17.89775       0.00000      -0.00000
     -17.88775       0.00000      -0.00000
     -17.87775       0.00000      -0.00000
     -17.86775       0.00000      -0.00000
     -17.85675       0.00000      -0.00000
     -17.84675       0.00000      -0.00000
     -17.83675       0.00000      -0.00000
     -17.82675       0.00000      -0.00000
     -17.81675       0.00000      -0.00000
     -17.80675       0.00000      -0.00001
     -17.79675       0.00000      -0.00002
     -17.78675       0.00000      -0.00009
     -17.77675       0.00000      -0.00035
     -17.76675       0.00000      -0.00118
     -17.75675       0.00000      -0.00373
     -17.74675       0.00000      -0.01087
     -17.73675       0.00000      -0.02931
     -17.72575       0.00000      -0.07314
     -17.71575       0.00001      -0.16900
     -17.70575       0.00005      -0.36140
     -17.69575       0.00021      -0.71610
     -17.68575       0.00072      -1.31500
     -17.67575       0.00230      -2.23700
     -17.66575       0.00683      -3.53000
     -17.65575       0.01876      -5.17100
     -17.64575       0.04765      -7.04000
     -17.63575       0.11210      -8.92600
     -17.62575       0.24450     -10.57000
     -17.61575       0.49480     -11.77000
     -17.60575       0.93130     -12.41000
     -17.59475       1.63300     -12.54000
     -17.58475       2.67300     -12.35000
     -17.57475       4.09400     -12.06000
     -17.56475       5.88300     -11.82000
     -17.55475       7.95300     -11.68000
     -17.54475      10.14000     -11.55000
     -17.53475      12.21000     -11.27000
     -17.52475      13.91000     -10.69000
     -17.51475      15.04000      -9.74600
     -17.50475      15.46000      -8.45900
     -17.49475      15.18000      -6.96800
     -17.48475      14.32000      -5.47000
     -17.47475      13.11000      -4.17300
     -17.46375      11.77000      -3.24800
     -17.45375      10.46000      -2.80100
     -17.44375       9.22300      -2.86400
     -17.43375       8.04300      -3.39100
     -17.42375       6.85700      -4.27400
     -17.41375       5.64000      -5.35900
     -17.40375       4.42700      -6.48700
     -17.39375       3.30400      -7.52500
     -17.38375       2.37600      -8.40000
     -17.37375       1.73300      -9.10400
     -17.36375       1.43200      -9.68200
     -17.35375       1.49300     -10.20000
     -17.34375       1.90200     -10.70000
     -17.33275       2.60400     -11.23000
     -17.32275       3.49400     -11.75000
     -17.31275       4.42600     -12.22000
     -17.30275       5.23400     -12.51000
     -17.29275       5.78000     -12.49000
     -17.28275       6.00800     -12.06000
     -17.27275       5.97300     -11.14000
     -17.26275       5.83500      -9.78300
     -17.25275       5.79700      -8.11000
     -17.24275       6.03700      -6.32000
     -17.23275       6.63700      -4.61100
     -17.22275       7.55300      -3.14200
     -17.21275       8.64000      -1.99500
     -17.20175       9.70200      -1.17800
     -17.19175      10.56000      -0.64620
     -17.18175      11.10000      -0.32880
     -17.17175      11.30000      -0.15510
     -17.16175      11.17000      -0.06775
     -17.15175      10.80000      -0.02739
     -17.14175      10.22000      -0.01024
     -17.13175       9.45600      -0.00354
     -17.12175       8.51200      -0.00113
     -17.11175       7.39200      -0.00033
     -17.10175       6.13600      -0.00009
     -17.09175       4.82700      -0.00002
     -17.08075       3.57100      -0.00001
     -17.07075       2.47100      -0.00000
     -17.06075       1.59300      -0.00000
     -17.05075       0.95330      -0.00000
     -17.04075       0.52870      -0.00001
     -17.03075       0.27130      -0.00003
     -17.02075       0.12870      -0.00013
     -17.01075       0.05642      -0.00046
     -17.00075       0.02283      -0.00154
     -16.99075       0.00853      -0.00474
     -16.98075       0.00294      -0.01348
     -16.97075       0.00094      -0.03542
     -16.96075       0.00027      -0.08609
     -16.94975       0.00007      -0.19360
     -16.93975       0.00002      -0.40280
     -16.92975       0.00000      -0.77650
     -16.91975       0.00000      -1.38700
     -16.90975       0.00000      -2.29900
     -16.89975       0.00001      -3.53600
     -16.88975       0.00002      -5.05400
     -16.87975       0.00009      -6.71800
     -16.86975       0.00034      -8.31300
     -16.85975       0.00116      -9.58700
     -16.84975       0.00368     -10.31000
     -16.83975       0.01075     -10.35000
     -16.82975       0.02902      -9.71100
     -16.81875       0.07241      -8.52100
     -16.80875       0.16710      -7.01200
     -16.79875       0.35650      -5.45000
     -16.78875       0.70370      -4.08000
     -16.77875       1.28600      -3.08400
     -16.76875       2.17600      -2.56800
     -16.75875       3.41100      -2.56400
     -16.74875       4.95700      -3.03500
     -16.73875       6.68500      -3.88800
     -16.72875       8.37200      -4.98300
     -16.71875       9.74700      -6.15400
     -16.70875      10.57000      -7.23800
     -16.69875      10.70000      -8.10200
     -16.68775      10.17000      -8.65600
     -16.67775       9.17400      -8.85500
     -16.66775       7.99900      -8.68200
     -16.65775       6.96400      -8.14800
     -16.64775       6.31900      -7.29100
     -16.63775       6.18500      -6.19000
     -16.62775       6.53700      -4.95600
     -16.61775       7.22900      -3.72400
     -16.60775       8.05200      -2.61500
     -16.59775       8.78700      -1.70900
     -16.58775       9.25600      -1.03700
     -16.57775       9.34200      -0.58330
     -16.56775       8.99700      -0.30370
     -16.55675       8.24100      -0.14620
     -16.54675       7.15300      -0.06502
     -16.53675       5.86000      -0.02671
     -16.52675       4.51400      -0.01013
     -16.51675       3.25600      -0.00355
     -16.50675       2.19200      -0.00115
     -16.49675       1.37400      -0.00034
     -16.48675       0.79950      -0.00009
     -16.47675       0.43150      -0.00002
     -16.46675       0.21560      -0.00001
     -16.45675       0.09970      -0.00000
     -16.44675       0.04262      -0.00000
     -16.43675       0.01683      -0.00000
     -16.42575       0.00614      -0.00000
     -16.41575       0.00207      -0.00000
     -16.40575       0.00064      -0.00000
     -16.39575       0.00018      -0.00000
     -16.38575       0.00005      -0.00000
     -16.37575       0.00001      -0.00000
     -16.36575       0.00000      -0.00000
     -16.35575       0.00000      -0.00000
     -16.34575       0.00000       0.00000
     -16.33575       0.00000       0.00000
     -16.32575       0.00000       0.00000
     -16.31575       0.00000       0.00000
     -16.30575       0.00000       0.00000
     -16.29475       0.00000       0.00000
     -16.28475       0.00000       0.00000
     -16.27475       0.00000       0.00000
     -16.26475       0.00000       0.00000
     -16.25475       0.00000       0.00000
     -16.24475       0.00000       0.00000
     -16.23475       0.00000       0.00000
     -16.22475       0.00000       0.00000
     -16.21475       0.00000       0.00000
     -16.20475       0.00000       0.00000
     -16.19475       0.00000       0.00000
     -16.18475       0.00000       0.00000
     -16.17475       0.00000       0.00000
     -16.16375       0.00000       0.00000
     -16.15375       0.00000       0.00000
     -16.14375       0.00000       0.00000
     -16.13375       0.00000       0.00000
     -16.12375       0.00000       0.00000
     -16.11375       0.00000       0.00000
     -16.10375       0.00000       0.00000
     -16.09375       0.00000       0.00000
     -16.08375       0.00000       0.00000
     -16.07375       0.00000       0.00000
     -16.06375       0.00000       0.00000
     -16.05375       0.00000       0.00000
     -16.04375       0.00000       0.00000
     -16.03275       0.00000       0.00000
     -16.02275       0.00000       0.00000
     -16.01275       0.00000       0.00000
     -16.00275       0.00000       0.00000
     -15.99275       0.00000       0.00000
     -15.98275       0.00000       0.00000
     -15.97275       0.00000       0.00000
     -15.96275       0.00000       0.00000
     -15.95275       0.00000       0.00000
     -15.94275       0.00000       0.00000
     -15.93275       0.00000       0.00000
     -15.92275       0.00000       0.00000
     -15.91275       0.00000       0.00000
     -15.90175       0.00000       0.00000
     -15.89175       0.00000       0.00000
     -15.88175       0.00000       0.00000
     -15.87175       0.00000       0.00000
     -15.86175       0.00000       0.00000
     -15.85175       0.00000       0.00000
     -15.84175       0.00000       0.00000
     -15.83175       0.00000       0.00000
     -15.82175       0.00000       0.00000
     -15.81175       0.00000       0.00000
     -15.80175       0.00000       0.00000
     -15.79175       0.00000       0.00000
     -15.78175       0.00000       0.00000
     -15.77075       0.00000       0.00000
     -15.76075       0.00000       0.00000
     -15.75075       0.00000       0.00000
     -15.74075       0.00000       0.00000
     -15.73075       0.00000       0.00000
     -15.72075       0.00000       0.00000
     -15.71075       0.00000       0.00000
     -15.70075       0.00000       0.00000
     -15.69075       0.00000       0.00000
     -15.68075       0.00000       0.00000
     -15.67075       0.00000       0.00000
     -15.66075       0.00000       0.00000
     -15.64975       0.00000       0.00000
     -15.63975       0.00000      -0.00000
     -15.62975       0.00000      -0.00000
     -15.61975       0.00000      -0.00000
     -15.60975       0.00000      -0.00000
     -15.59975       0.00000      -0.00000
     -15.58975       0.00000      -0.00000
     -15.57975       0.00000      -0.00000
     -15.56975       0.00000      -0.00000
     -15.55975       0.00000      -0.00000
     -15.54975       0.00000      -0.00000
     -15.53975       0.00000      -0.00000
     -15.52975       0.00000      -0.00000
     -15.51875       0.00000      -0.00002
     -15.50875       0.00000      -0.00008
     -15.49875       0.00000      -0.00031
     -15.48875       0.00000      -0.00104
     -15.47875       0.00000      -0.00326
     -15.46875       0.00000      -0.00946
     -15.45875       0.00000      -0.02541
     -15.44875       0.00000      -0.06328
     -15.43875       0.00000      -0.14630
     -15.42875       0.00002      -0.31410
     -15.41875       0.00007      -0.62820
     -15.40875       0.00024      -1.17200
     -15.39875       0.00083      -2.04500
     -15.38775       0.00263      -3.34600
     -15.37775       0.00767      -5.14400
     -15.36775       0.02065      -7.44800
     -15.35775       0.05134     -10.17000
     -15.34775       0.11780     -13.11000
     -15.33775       0.24990     -15.94000
     -15.32775       0.49000     -18.28000
     -15.31775       0.88920     -19.73000
     -15.30775       1.49500     -20.01000
     -15.29775       2.33600     -19.02000
     -15.28775       3.40100     -16.91000
     -15.27775       4.64000     -14.03000
     -15.26775       5.97200     -10.86000
     -15.25675       7.32300      -7.81500
     -15.24675       8.65300      -5.23000
     -15.23675       9.96600      -3.25100
     -15.22675      11.29000      -1.87600
     -15.21675      12.64000      -1.00400
     -15.20675      13.92000      -0.49850
     -15.19675      14.99000      -0.22950
     -15.18675      15.62000      -0.09790
     -15.17675      15.62000      -0.03871
     -15.16675      14.89000      -0.01418
     -15.15675      13.45000      -0.00482
     -15.14675      11.48000      -0.00156
     -15.13675       9.23100      -0.00062
     -15.12575       6.97900      -0.00073
     -15.11575       4.95300      -0.00202
     -15.10575       3.29500      -0.00595
     -15.09575       2.05200      -0.01638
     -15.08575       1.19500      -0.04172
     -15.07575       0.64930      -0.09823
     -15.06575       0.32900      -0.21380
     -15.05575       0.15530      -0.43080
     -15.04575       0.06833      -0.80410
     -15.03575       0.02837      -1.39200
     -15.02575       0.01237      -2.23900
     -15.01575       0.00926      -3.35300
     -15.00575       0.01680      -4.68500
     -14.99475       0.04087      -6.12500
     -14.98475       0.09750      -7.51400
     -14.97475       0.21690      -8.67200
     -14.96475       0.44740      -9.44000
     -14.95475       0.85550      -9.71000
     -14.94475       1.51700      -9.45300
     -14.93475       2.49800      -8.72800
     -14.92475       3.81800      -7.67700
     -14.91475       5.42300      -6.50600
     -14.90475       7.16300      -5.44700
     -14.89475       8.80500      -4.70800
     -14.88475      10.09000      -4.43100
     -14.87475      10.80000      -4.65200
     -14.86375      10.85000      -5.30100
     -14.85375      10.32000      -6.22200
     -14.84375       9.44500      -7.22000
     -14.83375       8.53300      -8.10800
     -14.82375       7.88200      -8.73900
     -14.81375       7.67600      -9.02300
     -14.80375       7.93900      -8.91800
     -14.79375       8.54000      -8.42300
     -14.78375       9.24800      -7.57900
     -14.77375       9.80600      -6.46600
     -14.76375      10.00000      -5.20600
     -14.75375       9.71500      -3.93500
     -14.74375       8.93400      -2.78000
     -14.73275       7.75000      -1.83000
     -14.72275       6.32200      -1.11900
     -14.71275       4.83600      -0.63400
     -14.70275       3.46000      -0.33270
     -14.69275       2.31000      -0.16140
     -14.68275       1.43500      -0.07238
     -14.67275       0.82910      -0.02997
     -14.66275       0.44430      -0.01146
     -14.65275       0.22060      -0.00404
     -14.64275       0.10140      -0.00132
     -14.63275       0.04312      -0.00040
     -14.62275       0.01695      -0.00011
     -14.61275       0.00615      -0.00003
     -14.60175       0.00206      -0.00001
     -14.59175       0.00064      -0.00000
     -14.58175       0.00018      -0.00000
     -14.57175       0.00005      -0.00000
     -14.56175       0.00001      -0.00000
     -14.55175       0.00000      -0.00000
     -14.54175       0.00000      -0.00000
     -14.53175       0.00000      -0.00000
     -14.52175       0.00000      -0.00000
     -14.51175       0.00000      -0.00000
     -14.50175       0.00000      -0.00000
     -14.49175       0.00000      -0.00000
     -14.48175       0.00000       0.00000
     -14.47075       0.00000       0.00000
     -14.46075       0.00000       0.00000
     -14.45075       0.00000       0.00000
     -14.44075       0.00000       0.00000
     -14.43075       0.00000       0.00000
     -14.42075       0.00000       0.00000
     -14.41075       0.00000       0.00000
     -14.40075       0.00000       0.00000
     -14.39075       0.00000       0.00000
     -14.38075       0.00000       0.00000
     -14.37075       0.00000       0.00000
